1740,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1750,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1760,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1770,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1780,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1790,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1800,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1810,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1820,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1830,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1840,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1850,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1860,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1870,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1880,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1890,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1900,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1910,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1920,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1930,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1940,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1950,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1960,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1970,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1980,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
1990,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2000,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2010,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2020,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2030,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2040,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2050,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2060,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2070,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2080,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2090,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2100,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2110,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2120,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2130,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2140,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2150,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2160,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2170,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2180,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2190,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2200,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2210,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2220,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2230,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2240,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2250,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2260,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2270,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2280,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2290,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2300,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2310,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2320,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2330,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2340,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2350,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2360,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2370,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2380,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2390,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2400,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2410,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2420,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2430,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2440,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2450,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2460,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2470,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2480,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2490,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2500,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2510,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2520,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2530,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2540,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2550,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2560,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2570,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2580,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2590,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2600,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2610,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2620,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2630,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2640,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
2650,90.000000,96.000000,94.000000,98.000000,100.000000,100.000000,105.000000,99.000000,105.000000,99.000000
